-0.002023

-0.002558

-0.002505

-0.002511

-0.002879

-0.002512

-0.002471

-0.002308

-0.002537

-0.002041

-0.001896

-0.002335

-0.002518

-0.002607

-0.002579

