-0.002899

-0.003054

-0.002770

-0.002469

-0.002563

-0.002385

-0.002680

-0.002850

-0.003067

-0.002449

-0.002837

-0.002942

-0.002853

-0.002741

-0.002983

-0.003182

-0.003032

-0.002873

-0.002697

-0.002743

